,uuid,title,publisher,link,providerPublishTime,type
312,b1339009-ff87-3b02-9b23-77f6c4e8d38e,"Poland Gift Card and Incentive Card Intelligence Report 2025: A $2.77 Billion Market by 2029 Featuring Biedronka, Dino, Lidl, Kaufland, Zabka, Allergo, Media Expert, Empik, RTV Euro AGD, & Stokrotka",GlobeNewswire,https://finance.yahoo.com/news/poland-gift-card-incentive-card-142300421.html,1741702980,STORY
313,7c819f92-3ccc-3c09-9980-342559b2a250,China Automotive Adhesives Market Forecast & Opportunities Report 2030: China's Auto Adhesives Industry Booms Amid Sustainability Push & Rising EV Production,GlobeNewswire,https://finance.yahoo.com/news/china-automotive-adhesives-market-forecast-142200006.html,1741702920,STORY
314,a6de361e-b307-33bc-ab42-c7c9b6156348,"Trump plans to raise steel, aluminum tariffs on Canada to 50%",Yahoo Finance Video,https://finance.yahoo.com/video/trump-plans-raise-steel-aluminum-142139437.html,1741702899,VIDEO
315,1eb15381-4f8f-3b8b-b386-8fad2ebf314f,Trump says he'll buy a Tesla to show support for Musk as his company faces financial trouble,Associated Press Finance,https://finance.yahoo.com/news/trump-says-hell-buy-tesla-142134881.html,1741702894,STORY
316,b7a60652-1d1e-3d51-93d8-e6352c0a6455,Jim Cramer Says Snowflake (SNOW) Has ‘What We Really Want’,Insider Monkey,https://finance.yahoo.com/news/jim-cramer-says-snowflake-snow-142109539.html,1741702869,STORY
317,505da054-1cc2-3510-b2e6-fbd712d817a4,"IonQ Could Be a Quantum Computing Powerhouse, but Is It a Buy Right Now?",Motley Fool,https://finance.yahoo.com/m/505da054-1cc2-3510-b2e6-fbd712d817a4/ionq-could-be-a-quantum.html,1741702860,STORY
318,1d4f3a14-47dd-3a32-a4da-01c3e491fb7e,Whitecap to Acquire Veren in $15 Billion All-Stock Deal; Veren Shares Surge 16%,GuruFocus.com,https://finance.yahoo.com/news/whitecap-acquire-veren-15-billion-142057403.html,1741702857,STORY
319,8d80939f-ff8b-34af-9868-8edb33292832,Visa Launches Scam Disruption Practice,MT Newswires,https://finance.yahoo.com/news/visa-launches-scam-disruption-practice-142031639.html,1741702831,STORY
320,c883bc5c-5a2f-3d42-8ba4-805159fd22c1,The new Windows app is officially replacing Remote Desktop,Digital Trends,https://finance.yahoo.com/m/c883bc5c-5a2f-3d42-8ba4-805159fd22c1/the-new-windows-app-is.html,1741703389,STORY
321,9e6ea28d-ceb3-32ba-b9bd-00c96b587cef,"National wildlife refuges in Florida hit by Trump, DOGE firings",USA TODAY,https://finance.yahoo.com/m/9e6ea28d-ceb3-32ba-b9bd-00c96b587cef/national-wildlife-refuges-in.html,1741703274,STORY
322,69371bfc-dbd9-3bb7-b807-72d335f17b71,Seroda Ventures Announces Strategic Exit as Incubated Firm Kipi.ai Joins WNS Holdings Limited,Business Wire,https://finance.yahoo.com/news/seroda-ventures-announces-strategic-exit-142700687.html,1741703220,STORY
323,96b1e0ec-7d68-3251-96b6-e19f57ddf729,OPTRUST FULLY FUNDED FOR 16TH CONSECUTIVE YEAR,CNW Group,https://finance.yahoo.com/news/optrust-fully-funded-16th-consecutive-142700486.html,1741703220,STORY
324,0615d05b-38f7-3cae-a1be-9ebb3aa61a97,Nasdaq Correction: 2 Pullback Stocks to Buy and Hold for a Decade,Motley Fool,https://finance.yahoo.com/m/0615d05b-38f7-3cae-a1be-9ebb3aa61a97/nasdaq-correction%3A-2-pullback.html,1741703160,STORY
325,8e7643ff-119a-3dd2-9ed9-183568c5567a,"Dick's Sporting Goods Warns of Macroeconomic Issues, Gives Soft Outlook",Investopedia,https://finance.yahoo.com/m/8e7643ff-119a-3dd2-9ed9-183568c5567a/dick%27s-sporting-goods-warns.html,1741703127,STORY
326,bc2ea7c9-4efb-39c3-b14b-42061153b8a4,"Rocket builder vs NASA astronaut: Musk, Sen. Kelly have social media skirmish over Ukraine",USA TODAY,https://finance.yahoo.com/m/bc2ea7c9-4efb-39c3-b14b-42061153b8a4/rocket-builder-vs-nasa.html,1741703112,STORY
327,83bfde31-709a-3add-abe3-2ad2a7663978,"Mercedes-Benz of Arrowhead Offers Special March 2025 Leases for Select Vehicles for Drivers Near Peoria, Arizona",PR Newswire,https://finance.yahoo.com/news/mercedes-benz-arrowhead-offers-special-142500558.html,1741703100,STORY
328,2f437c77-7c7f-3784-b9b9-f9e6bf7ddc17,"EU chief says member countries must use a new defense loan to buy European, not American",Associated Press Finance,https://finance.yahoo.com/m/2f437c77-7c7f-3784-b9b9-f9e6bf7ddc17/eu-chief-says-member.html,1741703088,STORY
329,efdcc780-30c8-368b-b7bc-18b401baf5e3,Jefferies Starts Coverage on Coherent (COHR) with a Buy Rating,Insider Monkey,https://finance.yahoo.com/news/jefferies-starts-coverage-coherent-cohr-142415178.html,1741703055,STORY
330,7fd6c30d-ef89-3854-a75e-109dcf3bdbed,AbraSilver Resource Corp. (ABRA) Opens the Market,Newsfile,https://finance.yahoo.com/news/abrasilver-corp-abra-opens-market-142400372.html,1741703040,STORY
331,a9d04495-c85e-3643-95e9-74ab806901ab,"Delta, United Airlines under pressure amid weakening demand",Yahoo Finance Video,https://finance.yahoo.com/video/delta-united-airlines-under-pressure-142358226.html,1741703038,VIDEO
332,b1339009-ff87-3b02-9b23-77f6c4e8d38e,"Poland Gift Card and Incentive Card Intelligence Report 2025: A $2.77 Billion Market by 2029 Featuring Biedronka, Dino, Lidl, Kaufland, Zabka, Allergo, Media Expert, Empik, RTV Euro AGD, & Stokrotka",GlobeNewswire,https://finance.yahoo.com/news/poland-gift-card-incentive-card-142300421.html,1741702980,STORY
333,7c819f92-3ccc-3c09-9980-342559b2a250,China Automotive Adhesives Market Forecast & Opportunities Report 2030: China's Auto Adhesives Industry Booms Amid Sustainability Push & Rising EV Production,GlobeNewswire,https://finance.yahoo.com/news/china-automotive-adhesives-market-forecast-142200006.html,1741702920,STORY
334,a6de361e-b307-33bc-ab42-c7c9b6156348,"Trump plans to raise steel, aluminum tariffs on Canada to 50%",Yahoo Finance Video,https://finance.yahoo.com/video/trump-plans-raise-steel-aluminum-142139437.html,1741702899,VIDEO
335,1eb15381-4f8f-3b8b-b386-8fad2ebf314f,Trump says he'll buy a Tesla to show support for Musk as his company faces financial trouble,Associated Press Finance,https://finance.yahoo.com/news/trump-says-hell-buy-tesla-142134881.html,1741702894,STORY
336,b7a60652-1d1e-3d51-93d8-e6352c0a6455,Jim Cramer Says Snowflake (SNOW) Has ‘What We Really Want’,Insider Monkey,https://finance.yahoo.com/news/jim-cramer-says-snowflake-snow-142109539.html,1741702869,STORY
337,505da054-1cc2-3510-b2e6-fbd712d817a4,"IonQ Could Be a Quantum Computing Powerhouse, but Is It a Buy Right Now?",Motley Fool,https://finance.yahoo.com/m/505da054-1cc2-3510-b2e6-fbd712d817a4/ionq-could-be-a-quantum.html,1741702860,STORY
338,1d4f3a14-47dd-3a32-a4da-01c3e491fb7e,Whitecap to Acquire Veren in $15 Billion All-Stock Deal; Veren Shares Surge 16%,GuruFocus.com,https://finance.yahoo.com/news/whitecap-acquire-veren-15-billion-142057403.html,1741702857,STORY
339,8d80939f-ff8b-34af-9868-8edb33292832,Visa Launches Scam Disruption Practice,MT Newswires,https://finance.yahoo.com/news/visa-launches-scam-disruption-practice-142031639.html,1741702831,STORY
340,c883bc5c-5a2f-3d42-8ba4-805159fd22c1,The new Windows app is officially replacing Remote Desktop,Digital Trends,https://finance.yahoo.com/m/c883bc5c-5a2f-3d42-8ba4-805159fd22c1/the-new-windows-app-is.html,1741703389,STORY
341,9e6ea28d-ceb3-32ba-b9bd-00c96b587cef,"National wildlife refuges in Florida hit by Trump, DOGE firings",USA TODAY,https://finance.yahoo.com/m/9e6ea28d-ceb3-32ba-b9bd-00c96b587cef/national-wildlife-refuges-in.html,1741703274,STORY
342,69371bfc-dbd9-3bb7-b807-72d335f17b71,Seroda Ventures Announces Strategic Exit as Incubated Firm Kipi.ai Joins WNS Holdings Limited,Business Wire,https://finance.yahoo.com/news/seroda-ventures-announces-strategic-exit-142700687.html,1741703220,STORY
343,96b1e0ec-7d68-3251-96b6-e19f57ddf729,OPTRUST FULLY FUNDED FOR 16TH CONSECUTIVE YEAR,CNW Group,https://finance.yahoo.com/news/optrust-fully-funded-16th-consecutive-142700486.html,1741703220,STORY
344,0615d05b-38f7-3cae-a1be-9ebb3aa61a97,Nasdaq Correction: 2 Pullback Stocks to Buy and Hold for a Decade,Motley Fool,https://finance.yahoo.com/m/0615d05b-38f7-3cae-a1be-9ebb3aa61a97/nasdaq-correction%3A-2-pullback.html,1741703160,STORY
345,8e7643ff-119a-3dd2-9ed9-183568c5567a,"Dick's Sporting Goods Warns of Macroeconomic Issues, Gives Soft Outlook",Investopedia,https://finance.yahoo.com/m/8e7643ff-119a-3dd2-9ed9-183568c5567a/dick%27s-sporting-goods-warns.html,1741703127,STORY
346,bc2ea7c9-4efb-39c3-b14b-42061153b8a4,"Rocket builder vs NASA astronaut: Musk, Sen. Kelly have social media skirmish over Ukraine",USA TODAY,https://finance.yahoo.com/m/bc2ea7c9-4efb-39c3-b14b-42061153b8a4/rocket-builder-vs-nasa.html,1741703112,STORY
347,83bfde31-709a-3add-abe3-2ad2a7663978,"Mercedes-Benz of Arrowhead Offers Special March 2025 Leases for Select Vehicles for Drivers Near Peoria, Arizona",PR Newswire,https://finance.yahoo.com/news/mercedes-benz-arrowhead-offers-special-142500558.html,1741703100,STORY
348,2f437c77-7c7f-3784-b9b9-f9e6bf7ddc17,"EU chief says member countries must use a new defense loan to buy European, not American",Associated Press Finance,https://finance.yahoo.com/m/2f437c77-7c7f-3784-b9b9-f9e6bf7ddc17/eu-chief-says-member.html,1741703088,STORY
349,efdcc780-30c8-368b-b7bc-18b401baf5e3,Jefferies Starts Coverage on Coherent (COHR) with a Buy Rating,Insider Monkey,https://finance.yahoo.com/news/jefferies-starts-coverage-coherent-cohr-142415178.html,1741703055,STORY
350,7fd6c30d-ef89-3854-a75e-109dcf3bdbed,AbraSilver Resource Corp. (ABRA) Opens the Market,Newsfile,https://finance.yahoo.com/news/abrasilver-corp-abra-opens-market-142400372.html,1741703040,STORY
351,a9d04495-c85e-3643-95e9-74ab806901ab,"Delta, United Airlines under pressure amid weakening demand",Yahoo Finance Video,https://finance.yahoo.com/video/delta-united-airlines-under-pressure-142358226.html,1741703038,VIDEO
352,b1339009-ff87-3b02-9b23-77f6c4e8d38e,"Poland Gift Card and Incentive Card Intelligence Report 2025: A $2.77 Billion Market by 2029 Featuring Biedronka, Dino, Lidl, Kaufland, Zabka, Allergo, Media Expert, Empik, RTV Euro AGD, & Stokrotka",GlobeNewswire,https://finance.yahoo.com/news/poland-gift-card-incentive-card-142300421.html,1741702980,STORY
353,7c819f92-3ccc-3c09-9980-342559b2a250,China Automotive Adhesives Market Forecast & Opportunities Report 2030: China's Auto Adhesives Industry Booms Amid Sustainability Push & Rising EV Production,GlobeNewswire,https://finance.yahoo.com/news/china-automotive-adhesives-market-forecast-142200006.html,1741702920,STORY
354,a6de361e-b307-33bc-ab42-c7c9b6156348,"Trump plans to raise steel, aluminum tariffs on Canada to 50%",Yahoo Finance Video,https://finance.yahoo.com/video/trump-plans-raise-steel-aluminum-142139437.html,1741702899,VIDEO
355,1eb15381-4f8f-3b8b-b386-8fad2ebf314f,Trump says he'll buy a Tesla to show support for Musk as his company faces financial trouble,Associated Press Finance,https://finance.yahoo.com/news/trump-says-hell-buy-tesla-142134881.html,1741702894,STORY
356,b7a60652-1d1e-3d51-93d8-e6352c0a6455,Jim Cramer Says Snowflake (SNOW) Has ‘What We Really Want’,Insider Monkey,https://finance.yahoo.com/news/jim-cramer-says-snowflake-snow-142109539.html,1741702869,STORY
357,505da054-1cc2-3510-b2e6-fbd712d817a4,"IonQ Could Be a Quantum Computing Powerhouse, but Is It a Buy Right Now?",Motley Fool,https://finance.yahoo.com/m/505da054-1cc2-3510-b2e6-fbd712d817a4/ionq-could-be-a-quantum.html,1741702860,STORY
358,1d4f3a14-47dd-3a32-a4da-01c3e491fb7e,Whitecap to Acquire Veren in $15 Billion All-Stock Deal; Veren Shares Surge 16%,GuruFocus.com,https://finance.yahoo.com/news/whitecap-acquire-veren-15-billion-142057403.html,1741702857,STORY
359,8d80939f-ff8b-34af-9868-8edb33292832,Visa Launches Scam Disruption Practice,MT Newswires,https://finance.yahoo.com/news/visa-launches-scam-disruption-practice-142031639.html,1741702831,STORY
360,c883bc5c-5a2f-3d42-8ba4-805159fd22c1,The new Windows app is officially replacing Remote Desktop,Digital Trends,https://finance.yahoo.com/m/c883bc5c-5a2f-3d42-8ba4-805159fd22c1/the-new-windows-app-is.html,1741703389,STORY
361,9e6ea28d-ceb3-32ba-b9bd-00c96b587cef,"National wildlife refuges in Florida hit by Trump, DOGE firings",USA TODAY,https://finance.yahoo.com/m/9e6ea28d-ceb3-32ba-b9bd-00c96b587cef/national-wildlife-refuges-in.html,1741703274,STORY
362,69371bfc-dbd9-3bb7-b807-72d335f17b71,Seroda Ventures Announces Strategic Exit as Incubated Firm Kipi.ai Joins WNS Holdings Limited,Business Wire,https://finance.yahoo.com/news/seroda-ventures-announces-strategic-exit-142700687.html,1741703220,STORY
363,96b1e0ec-7d68-3251-96b6-e19f57ddf729,OPTRUST FULLY FUNDED FOR 16TH CONSECUTIVE YEAR,CNW Group,https://finance.yahoo.com/news/optrust-fully-funded-16th-consecutive-142700486.html,1741703220,STORY
364,0615d05b-38f7-3cae-a1be-9ebb3aa61a97,Nasdaq Correction: 2 Pullback Stocks to Buy and Hold for a Decade,Motley Fool,https://finance.yahoo.com/m/0615d05b-38f7-3cae-a1be-9ebb3aa61a97/nasdaq-correction%3A-2-pullback.html,1741703160,STORY
365,8e7643ff-119a-3dd2-9ed9-183568c5567a,"Dick's Sporting Goods Warns of Macroeconomic Issues, Gives Soft Outlook",Investopedia,https://finance.yahoo.com/m/8e7643ff-119a-3dd2-9ed9-183568c5567a/dick%27s-sporting-goods-warns.html,1741703127,STORY
366,bc2ea7c9-4efb-39c3-b14b-42061153b8a4,"Rocket builder vs NASA astronaut: Musk, Sen. Kelly have social media skirmish over Ukraine",USA TODAY,https://finance.yahoo.com/m/bc2ea7c9-4efb-39c3-b14b-42061153b8a4/rocket-builder-vs-nasa.html,1741703112,STORY
367,83bfde31-709a-3add-abe3-2ad2a7663978,"Mercedes-Benz of Arrowhead Offers Special March 2025 Leases for Select Vehicles for Drivers Near Peoria, Arizona",PR Newswire,https://finance.yahoo.com/news/mercedes-benz-arrowhead-offers-special-142500558.html,1741703100,STORY
368,2f437c77-7c7f-3784-b9b9-f9e6bf7ddc17,"EU chief says member countries must use a new defense loan to buy European, not American",Associated Press Finance,https://finance.yahoo.com/m/2f437c77-7c7f-3784-b9b9-f9e6bf7ddc17/eu-chief-says-member.html,1741703088,STORY
369,efdcc780-30c8-368b-b7bc-18b401baf5e3,Jefferies Starts Coverage on Coherent (COHR) with a Buy Rating,Insider Monkey,https://finance.yahoo.com/news/jefferies-starts-coverage-coherent-cohr-142415178.html,1741703055,STORY
370,7fd6c30d-ef89-3854-a75e-109dcf3bdbed,AbraSilver Resource Corp. (ABRA) Opens the Market,Newsfile,https://finance.yahoo.com/news/abrasilver-corp-abra-opens-market-142400372.html,1741703040,STORY
371,a9d04495-c85e-3643-95e9-74ab806901ab,"Delta, United Airlines under pressure amid weakening demand",Yahoo Finance Video,https://finance.yahoo.com/video/delta-united-airlines-under-pressure-142358226.html,1741703038,VIDEO
372,b1339009-ff87-3b02-9b23-77f6c4e8d38e,"Poland Gift Card and Incentive Card Intelligence Report 2025: A $2.77 Billion Market by 2029 Featuring Biedronka, Dino, Lidl, Kaufland, Zabka, Allergo, Media Expert, Empik, RTV Euro AGD, & Stokrotka",GlobeNewswire,https://finance.yahoo.com/news/poland-gift-card-incentive-card-142300421.html,1741702980,STORY
373,7c819f92-3ccc-3c09-9980-342559b2a250,China Automotive Adhesives Market Forecast & Opportunities Report 2030: China's Auto Adhesives Industry Booms Amid Sustainability Push & Rising EV Production,GlobeNewswire,https://finance.yahoo.com/news/china-automotive-adhesives-market-forecast-142200006.html,1741702920,STORY
374,a6de361e-b307-33bc-ab42-c7c9b6156348,"Trump plans to raise steel, aluminum tariffs on Canada to 50%",Yahoo Finance Video,https://finance.yahoo.com/video/trump-plans-raise-steel-aluminum-142139437.html,1741702899,VIDEO
375,1eb15381-4f8f-3b8b-b386-8fad2ebf314f,Trump says he'll buy a Tesla to show support for Musk as his company faces financial trouble,Associated Press Finance,https://finance.yahoo.com/news/trump-says-hell-buy-tesla-142134881.html,1741702894,STORY
376,b7a60652-1d1e-3d51-93d8-e6352c0a6455,Jim Cramer Says Snowflake (SNOW) Has ‘What We Really Want’,Insider Monkey,https://finance.yahoo.com/news/jim-cramer-says-snowflake-snow-142109539.html,1741702869,STORY
377,505da054-1cc2-3510-b2e6-fbd712d817a4,"IonQ Could Be a Quantum Computing Powerhouse, but Is It a Buy Right Now?",Motley Fool,https://finance.yahoo.com/m/505da054-1cc2-3510-b2e6-fbd712d817a4/ionq-could-be-a-quantum.html,1741702860,STORY
378,1d4f3a14-47dd-3a32-a4da-01c3e491fb7e,Whitecap to Acquire Veren in $15 Billion All-Stock Deal; Veren Shares Surge 16%,GuruFocus.com,https://finance.yahoo.com/news/whitecap-acquire-veren-15-billion-142057403.html,1741702857,STORY
379,8d80939f-ff8b-34af-9868-8edb33292832,Visa Launches Scam Disruption Practice,MT Newswires,https://finance.yahoo.com/news/visa-launches-scam-disruption-practice-142031639.html,1741702831,STORY
380,c883bc5c-5a2f-3d42-8ba4-805159fd22c1,The new Windows app is officially replacing Remote Desktop,Digital Trends,https://finance.yahoo.com/m/c883bc5c-5a2f-3d42-8ba4-805159fd22c1/the-new-windows-app-is.html,1741703389,STORY
381,9e6ea28d-ceb3-32ba-b9bd-00c96b587cef,"National wildlife refuges in Florida hit by Trump, DOGE firings",USA TODAY,https://finance.yahoo.com/m/9e6ea28d-ceb3-32ba-b9bd-00c96b587cef/national-wildlife-refuges-in.html,1741703274,STORY
382,69371bfc-dbd9-3bb7-b807-72d335f17b71,Seroda Ventures Announces Strategic Exit as Incubated Firm Kipi.ai Joins WNS Holdings Limited,Business Wire,https://finance.yahoo.com/news/seroda-ventures-announces-strategic-exit-142700687.html,1741703220,STORY
383,96b1e0ec-7d68-3251-96b6-e19f57ddf729,OPTRUST FULLY FUNDED FOR 16TH CONSECUTIVE YEAR,CNW Group,https://finance.yahoo.com/news/optrust-fully-funded-16th-consecutive-142700486.html,1741703220,STORY
384,0615d05b-38f7-3cae-a1be-9ebb3aa61a97,Nasdaq Correction: 2 Pullback Stocks to Buy and Hold for a Decade,Motley Fool,https://finance.yahoo.com/m/0615d05b-38f7-3cae-a1be-9ebb3aa61a97/nasdaq-correction%3A-2-pullback.html,1741703160,STORY
385,8e7643ff-119a-3dd2-9ed9-183568c5567a,"Dick's Sporting Goods Warns of Macroeconomic Issues, Gives Soft Outlook",Investopedia,https://finance.yahoo.com/m/8e7643ff-119a-3dd2-9ed9-183568c5567a/dick%27s-sporting-goods-warns.html,1741703127,STORY
386,bc2ea7c9-4efb-39c3-b14b-42061153b8a4,"Rocket builder vs NASA astronaut: Musk, Sen. Kelly have social media skirmish over Ukraine",USA TODAY,https://finance.yahoo.com/m/bc2ea7c9-4efb-39c3-b14b-42061153b8a4/rocket-builder-vs-nasa.html,1741703112,STORY
387,83bfde31-709a-3add-abe3-2ad2a7663978,"Mercedes-Benz of Arrowhead Offers Special March 2025 Leases for Select Vehicles for Drivers Near Peoria, Arizona",PR Newswire,https://finance.yahoo.com/news/mercedes-benz-arrowhead-offers-special-142500558.html,1741703100,STORY
388,2f437c77-7c7f-3784-b9b9-f9e6bf7ddc17,"EU chief says member countries must use a new defense loan to buy European, not American",Associated Press Finance,https://finance.yahoo.com/m/2f437c77-7c7f-3784-b9b9-f9e6bf7ddc17/eu-chief-says-member.html,1741703088,STORY
389,efdcc780-30c8-368b-b7bc-18b401baf5e3,Jefferies Starts Coverage on Coherent (COHR) with a Buy Rating,Insider Monkey,https://finance.yahoo.com/news/jefferies-starts-coverage-coherent-cohr-142415178.html,1741703055,STORY
390,7fd6c30d-ef89-3854-a75e-109dcf3bdbed,AbraSilver Resource Corp. (ABRA) Opens the Market,Newsfile,https://finance.yahoo.com/news/abrasilver-corp-abra-opens-market-142400372.html,1741703040,STORY
